customer_id,signup_date,zone,area,home_lat,home_lng,vehicle_size,is_subscriber,total_bookings,avg_rating,complaints,days_since_last_booking,churned
U01571,2024-11-02,north,Cyber Hub,28.49404,77.09532,hatchback,0,6,3.67,0,51,
U01572,2025-09-02,south,Manesar,28.35995,76.91522,suv,0,11,3.91,0,45,
U01573,2025-09-12,west,New Gurgaon,28.43907,76.98717,sedan,1,24,3.75,0,52,1
U01574,2024-03-20,north,Cyber Hub,28.48604,77.08461,hatchback,0,8,4.0,0,10,
U01575,2024-10-05,west,Sector 14,28.46715,77.03207,suv,1,31,4.0,0,13,0
U01576,2024-12-30,north,Cyber Hub,28.51438,77.08298,sedan,1,34,4.53,0,5,0
U01577,2025-01-08,west,Palam Vihar,28.49768,77.01526,sedan,0,7,4.29,0,15,
U01578,2025-08-17,west,Palam Vihar,28.5142,77.04377,suv,0,6,3.33,0,54,
U01579,2025-03-21,west,Palam Vihar,28.51568,77.05122,suv,0,9,4.56,0,32,
U01580,2024-04-02,south,Manesar,28.3449,76.93175,sedan,0,12,3.25,3,76,
U01581,2024-02-28,north,Golf Course Road,28.44729,77.10201,suv,0,12,4.08,0,39,
U01582,2024-12-23,east,Sector 56,28.43164,77.11995,suv,1,24,4.08,0,36,0
U01583,2024-04-30,south,Sohna Road,28.40568,77.03695,hatchback,0,7,3.57,0,106,
U01584,2024-10-05,north,DLF Phase 3,28.5021,77.09857,sedan,0,8,3.75,1,49,
U01585,2024-06-10,north,Cyber Hub,28.49293,77.0958,hatchback,1,33,4.12,0,54,0
U01586,2024-02-04,north,Cyber Hub,28.48538,77.10198,sedan,0,7,3.71,0,53,
U01587,2025-06-16,south,Sohna Road,28.40259,77.0437,hatchback,1,32,4.28,0,10,1
U01588,2025-07-23,north,Cyber Hub,28.48957,77.08344,sedan,1,31,3.48,2,31,0
U01589,2025-12-01,north,Cyber Hub,28.48245,77.10679,hatchback,0,10,4.3,0,200,
U01590,2025-07-04,north,Cyber Hub,28.47858,77.0998,suv,1,22,3.32,2,53,0
U01591,2024-04-30,north,Cyber Hub,28.49981,77.09311,sedan,0,5,3.4,0,157,
U01592,2024-07-25,west,New Gurgaon,28.42237,77.0027,sedan,1,30,3.97,0,21,0
U01593,2024-09-30,south,Sohna Road,28.4253,77.03934,hatchback,0,9,3.89,0,49,
U01594,2024-01-17,north,DLF Phase 3,28.49396,77.08964,sedan,1,25,4.32,0,23,0
U01595,2025-06-13,south,Sohna Road,28.42239,77.02056,suv,1,30,4.23,0,23,0
U01596,2024-12-29,east,Sector 56,28.43189,77.09656,sedan,0,11,4.36,0,62,
U01597,2024-08-25,north,DLF Phase 3,28.50993,77.08833,sedan,0,8,4.0,0,147,
U01598,2024-03-19,north,Golf Course Road,28.46188,77.09618,hatchback,1,23,3.7,0,23,1
U01599,2025-10-13,west,Sector 14,28.46853,77.03163,suv,1,26,3.62,0,10,1
U01600,2025-02-27,south,Sohna Road,28.41386,77.05076,hatchback,0,7,4.43,0,2,
U01601,2024-08-05,north,Udyog Vihar,28.53081,77.09257,sedan,1,27,4.15,0,2,0
U01602,2024-03-01,north,Cyber Hub,28.5155,77.09031,sedan,0,12,3.33,1,81,
U01603,2024-03-23,west,Palam Vihar,28.50417,77.05479,sedan,0,6,3.5,0,34,
U01604,2024-03-07,south,Sohna Road,28.42203,77.06318,sedan,0,6,4.5,0,153,
U01605,2024-07-12,north,Cyber Hub,28.49599,77.10791,hatchback,0,7,3.57,0,17,
U01606,2025-06-01,north,Udyog Vihar,28.50779,77.10713,suv,1,26,3.27,1,18,0
U01607,2025-08-31,north,Golf Course Road,28.4399,77.11749,hatchback,1,25,4.44,0,56,0
U01608,2024-11-15,north,Cyber Hub,28.49865,77.06906,suv,0,10,3.1,0,5,
U01609,2025-01-02,north,DLF Phase 3,28.48071,77.08868,suv,1,29,4.07,0,2,0
U01610,2024-04-05,south,Sohna Road,28.41715,77.0484,suv,0,9,4.0,0,111,
U01611,2024-12-24,north,DLF Phase 3,28.50123,77.11011,sedan,1,33,4.03,0,29,0
U01612,2025-03-22,west,Palam Vihar,28.52076,77.02134,sedan,1,26,4.08,0,18,0
U01613,2024-09-23,north,Cyber Hub,28.51446,77.09558,sedan,0,2,4.0,0,55,
U01614,2025-11-22,south,Sohna Road,28.41675,77.04212,sedan,1,30,3.73,0,1,0
U01615,2024-11-05,west,Palam Vihar,28.50565,77.02905,suv,1,32,4.44,0,20,0
U01616,2025-03-16,east,Sector 56,28.43069,77.1047,hatchback,1,31,3.77,0,21,0
U01617,2025-06-06,north,Cyber Hub,28.49323,77.08298,hatchback,0,8,3.25,0,150,
U01618,2025-04-03,south,Sohna Road,28.40178,77.01726,suv,0,10,3.2,0,16,
U01619,2024-07-06,north,Golf Course Road,28.45096,77.10934,suv,0,6,3.5,0,73,
U01620,2025-08-17,east,Sector 56,28.41212,77.07348,suv,0,8,4.25,0,37,
U01621,2025-03-16,north,Cyber Hub,28.49358,77.07365,sedan,0,11,4.55,0,49,
U01622,2025-11-14,west,New Gurgaon,28.42385,76.98455,sedan,1,40,3.88,0,11,1
U01623,2024-03-16,south,Manesar,28.34468,76.93007,hatchback,0,9,3.78,0,25,
U01624,2024-01-14,north,Cyber Hub,28.51834,77.09162,sedan,1,24,3.96,0,39,1
U01625,2025-09-07,east,Sector 56,28.41138,77.10611,sedan,0,9,4.56,0,10,
U01626,2025-02-15,north,DLF Phase 3,28.49733,77.10521,hatchback,1,27,4.26,0,0,0
U01627,2024-08-29,north,DLF Phase 3,28.49687,77.08822,hatchback,0,7,4.57,0,86,
U01628,2025-05-14,north,Cyber Hub,28.49017,77.09544,suv,0,7,3.43,0,291,
U01629,2024-06-20,north,DLF Phase 3,28.482,77.07932,hatchback,0,8,4.25,0,194,
U01630,2025-04-19,west,Palam Vihar,28.51642,77.0346,hatchback,0,5,3.6,0,3,
U01631,2025-08-19,north,Cyber Hub,28.48698,77.08947,hatchback,0,5,4.0,0,46,
U01632,2024-07-24,west,New Gurgaon,28.40448,76.97565,hatchback,1,30,4.2,0,52,0
U01633,2024-07-30,north,Golf Course Road,28.46957,77.10601,sedan,0,10,4.1,0,23,
U01634,2024-11-28,west,Palam Vihar,28.52554,77.03317,hatchback,0,6,4.33,0,73,
U01635,2024-05-13,north,Udyog Vihar,28.52389,77.07287,suv,1,29,3.34,2,25,0
U01636,2025-11-23,north,Udyog Vihar,28.49713,77.08818,suv,0,8,4.38,0,45,
U01637,2025-11-26,west,Sector 14,28.46013,77.02843,sedan,0,7,3.86,0,63,
U01638,2025-12-01,north,Udyog Vihar,28.49293,77.07845,hatchback,1,35,3.2,2,67,1
U01639,2025-03-25,north,DLF Phase 3,28.49513,77.07895,hatchback,0,8,4.12,0,96,
U01640,2025-10-10,west,Palam Vihar,28.53017,77.03801,suv,0,4,3.25,0,54,
U01641,2025-10-14,north,Cyber Hub,28.49512,77.08107,suv,0,11,3.27,1,20,
U01642,2025-06-23,east,Sector 56,28.41954,77.10426,suv,0,10,4.1,0,32,
U01643,2024-09-09,south,Sohna Road,28.40584,77.03516,sedan,0,13,3.62,0,3,
U01644,2024-09-29,north,DLF Phase 3,28.49859,77.10497,sedan,1,19,4.42,0,92,0
U01645,2024-07-18,east,Sector 56,28.42179,77.11562,hatchback,0,13,3.23,1,25,
U01646,2025-10-27,east,Sector 56,28.44779,77.09522,hatchback,1,33,4.52,0,2,0
U01647,2025-10-27,north,Cyber Hub,28.50847,77.0847,hatchback,0,9,3.56,0,27,
U01648,2025-04-11,west,Palam Vihar,28.50521,77.02031,hatchback,1,33,3.67,0,0,0
U01649,2025-01-19,west,Palam Vihar,28.52056,77.05065,sedan,0,5,3.2,0,145,
U01650,2024-12-06,east,Sector 56,28.41937,77.10015,suv,0,9,3.67,0,7,
U01651,2024-04-23,north,Cyber Hub,28.50092,77.07415,sedan,0,11,4.45,0,4,
U01652,2024-06-27,south,Manesar,28.36542,76.9294,hatchback,1,26,3.5,2,4,0
U01653,2025-01-26,west,Sector 14,28.49923,77.04012,sedan,1,32,4.06,0,8,0
U01654,2024-06-30,north,Udyog Vihar,28.48854,77.08302,suv,1,29,4.28,0,60,0
U01655,2025-09-25,north,Cyber Hub,28.50804,77.08763,hatchback,0,3,3.33,0,3,
U01656,2024-09-10,north,Cyber Hub,28.51247,77.09888,suv,0,8,3.88,0,20,
U01657,2024-09-28,west,Sector 14,28.47767,77.02776,hatchback,1,21,4.38,0,58,1
U01658,2024-03-15,north,Udyog Vihar,28.51168,77.07674,suv,0,9,3.56,0,112,
U01659,2025-08-20,west,New Gurgaon,28.39897,76.97644,sedan,0,9,3.22,1,210,
U01660,2025-06-05,south,Manesar,28.33484,76.92807,sedan,0,7,3.43,1,63,
U01661,2025-02-06,west,Palam Vihar,28.51657,77.02901,sedan,1,30,4.17,0,21,0
U01662,2024-10-05,west,New Gurgaon,28.41415,76.97513,hatchback,0,11,3.82,0,83,
U01663,2024-07-25,east,Sector 56,28.41594,77.11407,hatchback,0,12,4.58,0,86,
U01664,2024-12-21,north,Cyber Hub,28.48133,77.11404,suv,1,40,3.83,0,49,0
U01665,2025-08-16,south,Sohna Road,28.4094,77.03124,sedan,1,30,3.6,0,2,0
U01666,2024-04-06,north,Golf Course Road,28.45944,77.10958,sedan,0,1,5.0,0,150,
U01667,2025-11-28,north,Golf Course Road,28.45541,77.08605,suv,0,11,4.0,0,81,
U01668,2024-07-28,east,Sector 56,28.41946,77.1159,hatchback,0,7,3.43,0,71,
U01669,2024-02-09,north,Cyber Hub,28.49802,77.09829,sedan,1,27,3.81,0,32,0
U01670,2025-02-15,south,Sohna Road,28.39869,77.03769,hatchback,1,26,4.35,0,74,0
U01671,2025-08-28,west,Sector 14,28.45959,77.02211,hatchback,0,10,4.2,0,12,
U01672,2025-10-17,north,Cyber Hub,28.50951,77.09749,hatchback,0,6,4.5,0,74,
U01673,2025-06-19,south,Manesar,28.36361,76.936,suv,0,10,4.2,0,36,
U01674,2024-02-10,south,Sohna Road,28.39889,77.033,sedan,0,8,3.5,0,101,
U01675,2024-10-03,north,Udyog Vihar,28.51301,77.07919,sedan,0,7,3.43,0,115,
U01676,2025-08-29,north,Cyber Hub,28.48503,77.08969,hatchback,1,24,4.46,0,2,0
U01677,2025-02-10,north,Cyber Hub,28.50505,77.08838,sedan,0,9,3.67,0,155,
U01678,2024-03-07,west,New Gurgaon,28.41575,76.96552,suv,0,5,2.8,1,29,
U01679,2024-02-04,west,Palam Vihar,28.50747,77.01589,suv,0,9,4.11,0,44,
U01680,2024-06-26,north,Udyog Vihar,28.49056,77.0731,sedan,0,12,4.08,0,2,
U01681,2024-05-22,north,Cyber Hub,28.4963,77.10134,hatchback,0,4,4.25,0,228,
U01682,2024-04-19,east,Sector 56,28.41658,77.09143,suv,1,26,4.69,0,0,0
U01683,2025-07-10,north,Cyber Hub,28.49725,77.10266,sedan,0,10,3.6,0,13,
U01684,2025-10-29,south,Manesar,28.35346,76.92981,hatchback,0,7,2.86,2,205,
U01685,2024-09-15,west,Palam Vihar,28.52416,77.04442,hatchback,0,6,4.0,0,75,
U01686,2025-07-20,east,Sector 56,28.4232,77.10601,sedan,0,8,4.12,0,41,
U01687,2024-07-09,north,Cyber Hub,28.50637,77.0795,sedan,0,10,4.5,0,14,
U01688,2025-10-16,north,Cyber Hub,28.48,77.09314,suv,0,9,3.44,1,20,
U01689,2025-04-08,west,New Gurgaon,28.42866,76.97993,hatchback,1,27,3.3,4,2,1
U01690,2025-06-20,west,New Gurgaon,28.41779,76.95829,hatchback,0,9,3.33,1,90,
U01691,2025-02-13,east,Sector 56,28.41457,77.11018,sedan,0,9,4.11,0,1,
U01692,2025-05-18,north,Cyber Hub,28.50314,77.10264,sedan,0,8,3.38,0,39,
U01693,2025-08-20,east,Sector 56,28.4103,77.08979,suv,1,23,3.87,0,18,0
U01694,2024-06-17,south,Sohna Road,28.41278,77.0268,hatchback,1,18,4.17,0,93,0
U01695,2024-01-27,north,Cyber Hub,28.47339,77.0976,sedan,0,7,3.86,0,64,
U01696,2024-08-17,south,Sohna Road,28.42875,77.03512,suv,0,1,5.0,0,451,
U01697,2025-04-30,east,Sector 56,28.42373,77.12876,hatchback,0,12,4.0,0,70,
U01698,2024-09-10,north,Golf Course Road,28.42611,77.07553,suv,1,32,3.34,0,4,1
U01699,2024-10-22,west,Palam Vihar,28.47243,77.04519,hatchback,0,10,4.4,0,72,
U01700,2024-11-04,north,DLF Phase 3,28.49553,77.08712,hatchback,0,11,3.82,0,123,
U01701,2024-06-26,north,Cyber Hub,28.48269,77.0964,sedan,0,8,3.12,0,58,
U01702,2024-05-22,south,Manesar,28.37309,76.93947,suv,1,32,3.59,1,4,0
U01703,2024-08-22,north,Cyber Hub,28.50791,77.07823,suv,0,7,4.86,0,171,
U01704,2024-04-06,north,Golf Course Road,28.43244,77.10329,sedan,0,11,4.09,0,40,
U01705,2025-11-02,north,Golf Course Road,28.43194,77.09079,sedan,0,12,3.25,1,16,
U01706,2025-05-14,north,DLF Phase 3,28.47596,77.09655,sedan,0,9,4.11,0,22,
U01707,2024-09-27,west,Palam Vihar,28.48401,77.03726,suv,0,11,3.91,0,18,
U01708,2024-10-03,north,Cyber Hub,28.50923,77.11166,sedan,0,4,3.75,0,3,
U01709,2025-10-03,north,Udyog Vihar,28.53082,77.08095,sedan,0,3,3.67,0,177,
U01710,2025-03-03,south,Manesar,28.36894,76.92233,hatchback,1,17,3.41,0,1,0
U01711,2025-09-26,north,DLF Phase 3,28.4763,77.09704,hatchback,0,11,4.18,0,167,
U01712,2024-09-13,north,Cyber Hub,28.5129,77.06878,sedan,0,7,4.43,0,207,
U01713,2024-02-10,south,Sohna Road,28.42886,77.06023,suv,0,9,3.78,0,71,
U01714,2025-04-25,west,Sector 14,28.45827,77.02754,suv,0,5,3.6,0,77,
U01715,2025-06-05,north,Udyog Vihar,28.49898,77.08388,sedan,0,12,3.75,0,14,
U01716,2024-11-03,north,Cyber Hub,28.49849,77.09745,sedan,1,19,4.16,0,10,0
U01717,2024-07-05,south,Manesar,28.35266,76.94948,sedan,1,19,3.32,1,7,1
U01718,2024-10-03,west,Palam Vihar,28.51816,77.04475,suv,1,29,4.1,0,25,0
U01719,2025-06-05,south,Sohna Road,28.42034,77.02244,suv,0,7,3.86,0,256,
U01720,2025-03-09,south,Manesar,28.35046,76.93361,hatchback,1,27,3.07,5,59,1
U01721,2025-03-25,east,Sector 56,28.43472,77.10595,suv,0,12,3.5,0,80,
U01722,2024-06-26,north,Golf Course Road,28.41563,77.12147,hatchback,1,25,4.48,0,1,0
U01723,2024-10-04,north,Udyog Vihar,28.48802,77.09515,suv,0,8,4.12,0,13,
U01724,2024-11-19,north,Udyog Vihar,28.50498,77.0843,hatchback,0,7,3.71,0,83,
U01725,2024-10-08,south,Sohna Road,28.39563,77.03047,sedan,0,9,3.78,0,75,
U01726,2024-08-30,north,Golf Course Road,28.46196,77.08508,hatchback,0,17,3.59,2,44,
U01727,2024-12-16,west,Sector 14,28.48649,77.01691,suv,0,11,4.36,0,12,
U01728,2024-01-18,north,Cyber Hub,28.49642,77.07986,hatchback,1,28,3.18,4,61,1
U01729,2024-05-03,north,Udyog Vihar,28.49132,77.09433,hatchback,1,22,4.27,0,12,0
U01730,2024-01-21,north,Cyber Hub,28.49867,77.08869,sedan,1,37,3.54,1,7,1
U01731,2024-12-02,north,Cyber Hub,28.48873,77.08904,hatchback,1,24,4.29,0,13,0
U01732,2024-03-16,west,Sector 14,28.48658,77.0317,sedan,0,5,4.2,0,224,
U01733,2024-10-11,north,Golf Course Road,28.45082,77.11452,sedan,0,10,4.3,0,25,
U01734,2025-05-12,north,Cyber Hub,28.47926,77.07607,hatchback,0,4,4.0,0,191,
U01735,2025-11-12,north,Golf Course Road,28.44769,77.09524,hatchback,1,26,3.73,0,44,0
U01736,2024-01-09,north,Cyber Hub,28.49963,77.08884,sedan,1,30,3.7,1,40,0
U01737,2025-06-08,south,Manesar,28.36843,76.95021,hatchback,0,10,2.7,3,1,
U01738,2024-06-29,west,Palam Vihar,28.50694,77.03404,hatchback,0,10,4.1,0,60,
U01739,2025-06-12,west,Palam Vihar,28.5149,77.03219,hatchback,0,8,4.25,0,23,
U01740,2025-09-10,south,Sohna Road,28.4175,77.0421,sedan,1,24,3.33,1,3,0
U01741,2025-02-01,north,Golf Course Road,28.44979,77.07778,hatchback,0,11,4.36,0,68,
U01742,2024-03-13,south,Sohna Road,28.38295,77.03716,sedan,0,6,4.5,0,126,
U01743,2024-12-15,north,Cyber Hub,28.48146,77.06596,hatchback,1,27,3.67,0,4,0
U01744,2024-01-31,south,Manesar,28.36482,76.9236,suv,1,32,3.97,0,4,0
U01745,2024-06-06,west,Palam Vihar,28.52034,77.03295,sedan,0,12,4.5,0,72,
U01746,2025-03-02,east,Sector 56,28.41846,77.08927,sedan,1,26,4.38,0,52,0
U01747,2024-08-28,north,Cyber Hub,28.48208,77.10178,sedan,0,6,3.67,0,43,
U01748,2025-06-13,north,Udyog Vihar,28.48949,77.08916,hatchback,0,8,4.25,0,84,
U01749,2025-02-04,south,Manesar,28.34198,76.9145,sedan,1,24,2.46,13,6,1
U01750,2024-10-10,west,Palam Vihar,28.50562,77.03129,sedan,0,6,3.83,0,25,
U01751,2025-01-16,south,Sohna Road,28.40533,77.04407,suv,0,14,4.57,0,8,
U01752,2024-08-04,west,Sector 14,28.48469,77.03263,suv,0,9,3.67,0,89,
U01753,2024-03-19,west,New Gurgaon,28.41121,76.97634,sedan,0,9,4.0,0,82,
U01754,2024-07-27,west,Palam Vihar,28.4969,77.0451,hatchback,1,22,4.36,0,18,0
U01755,2024-05-19,west,New Gurgaon,28.40136,76.96815,sedan,1,20,2.85,6,23,1
U01756,2024-11-25,north,Cyber Hub,28.49722,77.08437,hatchback,0,9,4.11,0,19,
U01757,2024-03-28,north,Cyber Hub,28.48718,77.09884,hatchback,0,8,3.38,0,177,
U01758,2025-06-09,north,Cyber Hub,28.48339,77.05882,sedan,0,10,3.5,0,38,
U01759,2024-03-18,west,New Gurgaon,28.41056,76.98459,sedan,1,28,3.36,2,11,0
U01760,2024-06-08,north,Cyber Hub,28.48612,77.09478,hatchback,0,8,3.88,0,127,
U01761,2024-08-02,west,Palam Vihar,28.50398,77.02077,sedan,0,5,3.6,0,53,
U01762,2025-06-26,north,DLF Phase 3,28.49334,77.09301,suv,1,32,3.81,0,16,0
U01763,2024-03-04,west,Sector 14,28.47292,77.01922,sedan,0,16,3.12,0,37,
U01764,2025-07-14,north,Golf Course Road,28.41807,77.08478,suv,0,9,4.0,0,98,
U01765,2024-05-18,north,Cyber Hub,28.46945,77.08771,suv,0,5,3.6,1,215,
U01766,2024-03-20,north,Cyber Hub,28.49672,77.0761,sedan,0,7,3.57,0,40,
U01767,2024-01-02,north,Udyog Vihar,28.49294,77.07893,sedan,0,11,4.45,0,11,
U01768,2024-07-08,south,Manesar,28.37494,76.93412,suv,1,23,3.0,4,60,0
U01769,2024-08-20,north,Udyog Vihar,28.49351,77.06635,hatchback,1,38,4.42,0,39,0
U01770,2024-07-03,north,DLF Phase 3,28.5022,77.10937,sedan,0,8,4.12,0,88,
U01771,2024-02-20,north,Udyog Vihar,28.48259,77.07713,sedan,0,8,4.12,0,29,
U01772,2024-12-08,south,Sohna Road,28.39903,77.03848,hatchback,1,29,4.28,0,22,1
U01773,2025-07-29,north,DLF Phase 3,28.48661,77.11744,suv,0,13,4.23,1,14,
U01774,2024-10-27,north,Golf Course Road,28.45068,77.09722,hatchback,0,6,3.5,0,418,
U01775,2024-05-21,north,Udyog Vihar,28.50476,77.07489,sedan,0,6,3.83,0,102,
U01776,2024-03-18,north,Golf Course Road,28.4172,77.09901,sedan,0,9,3.67,0,129,
U01777,2024-03-12,north,DLF Phase 3,28.49834,77.09177,hatchback,0,5,4.0,0,124,
U01778,2025-08-18,north,DLF Phase 3,28.49893,77.087,sedan,1,18,3.5,0,39,0
U01779,2025-04-07,west,Palam Vihar,28.50982,77.03438,suv,0,6,3.5,0,14,
U01780,2024-11-29,north,Cyber Hub,28.48304,77.10184,suv,1,20,4.6,0,9,0
U01781,2024-07-29,west,Palam Vihar,28.51823,77.03014,hatchback,0,8,3.5,1,32,
U01782,2024-11-20,west,Sector 14,28.46698,77.03528,sedan,0,6,3.33,0,15,
U01783,2024-08-17,west,Sector 14,28.47219,77.0136,suv,0,7,4.43,0,4,
U01784,2025-01-18,north,Udyog Vihar,28.51712,77.07935,sedan,1,26,4.19,0,90,1
U01785,2025-06-20,north,Udyog Vihar,28.51745,77.0705,hatchback,1,27,4.04,0,46,0
U01786,2025-06-11,north,Cyber Hub,28.51022,77.11384,sedan,0,3,3.33,0,157,
U01787,2024-09-06,north,DLF Phase 3,28.47842,77.08837,sedan,0,6,4.17,0,46,
U01788,2025-01-24,north,DLF Phase 3,28.50356,77.09032,suv,0,7,3.57,0,221,
U01789,2024-02-26,south,Sohna Road,28.39343,77.0415,sedan,1,35,4.34,0,45,0
U01790,2024-04-26,south,Manesar,28.33052,76.92606,suv,0,8,3.75,0,60,
U01791,2025-06-30,north,Udyog Vihar,28.48318,77.078,hatchback,0,7,4.0,0,233,
U01792,2024-07-24,north,Udyog Vihar,28.50918,77.07718,sedan,0,10,4.4,0,130,
U01793,2025-07-06,west,Sector 14,28.45655,77.01053,suv,1,30,3.17,0,39,1
U01794,2024-02-14,north,Golf Course Road,28.44466,77.11136,sedan,0,3,4.0,0,129,
U01795,2024-05-24,west,Sector 14,28.44978,77.04226,sedan,0,6,4.33,0,33,
U01796,2025-07-10,north,Cyber Hub,28.49537,77.09963,hatchback,1,27,3.48,0,17,0
U01797,2025-05-08,west,New Gurgaon,28.41452,76.97726,sedan,0,5,3.0,1,25,
U01798,2025-07-12,north,Udyog Vihar,28.48644,77.08724,suv,0,10,3.7,0,89,
U01799,2025-07-22,north,Cyber Hub,28.49656,77.09533,hatchback,1,24,4.29,0,16,0
U01800,2024-10-21,west,Sector 14,28.47788,77.03596,hatchback,0,6,4.17,0,8,
U01801,2024-01-16,north,DLF Phase 3,28.46821,77.10066,suv,1,23,4.17,0,4,0
U01802,2024-03-06,south,Sohna Road,28.4126,77.02228,hatchback,0,7,4.43,0,6,
U01803,2025-05-29,west,Palam Vihar,28.51688,77.01975,sedan,1,24,3.75,0,35,0
U01804,2025-07-19,south,Sohna Road,28.39759,77.04068,hatchback,0,12,3.67,0,88,
U01805,2025-11-04,north,Golf Course Road,28.44543,77.09226,sedan,1,18,4.17,0,81,0
U01806,2025-08-14,north,Cyber Hub,28.4717,77.09891,suv,0,9,3.67,0,11,
U01807,2024-11-07,north,Golf Course Road,28.4328,77.08413,hatchback,0,8,3.75,0,95,
U01808,2025-06-07,east,Sector 56,28.43331,77.08639,hatchback,1,36,3.56,0,18,0
U01809,2025-02-27,north,DLF Phase 3,28.50364,77.07959,sedan,1,35,3.2,3,2,0
U01810,2024-03-03,west,Palam Vihar,28.53313,77.02499,hatchback,0,9,4.0,0,169,
U01811,2025-04-26,north,Golf Course Road,28.44591,77.09526,suv,1,27,3.59,1,0,0
U01812,2025-10-03,north,Golf Course Road,28.44711,77.10453,hatchback,0,6,3.5,0,154,
U01813,2025-05-30,north,DLF Phase 3,28.48323,77.10653,hatchback,1,20,3.45,0,9,0
U01814,2024-10-31,north,Golf Course Road,28.45622,77.1249,sedan,0,6,3.5,0,63,
U01815,2024-10-30,north,Cyber Hub,28.48912,77.06259,hatchback,0,12,4.17,0,72,
U01816,2024-12-06,south,Sohna Road,28.3911,77.01878,suv,1,32,4.22,0,4,1
U01817,2024-07-02,north,Cyber Hub,28.49167,77.11137,hatchback,0,9,4.0,0,89,
U01818,2025-02-13,west,Palam Vihar,28.51256,77.04036,hatchback,0,5,4.4,0,72,
U01819,2024-11-16,north,Udyog Vihar,28.51224,77.07982,sedan,0,7,3.29,0,60,
U01820,2025-11-01,east,Sector 56,28.42482,77.10115,hatchback,0,7,3.43,0,9,
U01821,2024-03-16,south,Manesar,28.35507,76.93808,suv,0,9,3.22,1,104,
U01822,2025-02-16,west,Palam Vihar,28.50013,77.03069,sedan,0,6,3.0,2,113,
U01823,2024-01-22,north,DLF Phase 3,28.50233,77.11829,sedan,0,8,3.25,0,3,
U01824,2025-02-13,west,Palam Vihar,28.51415,77.03931,hatchback,1,33,4.39,0,41,0
U01825,2025-10-02,north,Golf Course Road,28.42207,77.09558,hatchback,1,33,3.21,2,1,0
U01826,2024-06-21,north,DLF Phase 3,28.47663,77.09759,suv,0,9,3.44,0,223,
U01827,2024-01-29,west,Palam Vihar,28.51155,77.04749,sedan,1,32,4.53,0,11,0
U01828,2024-03-08,west,Palam Vihar,28.50292,77.06472,hatchback,0,6,4.17,0,94,
U01829,2024-02-26,north,Golf Course Road,28.44405,77.10672,suv,0,7,4.14,0,8,
U01830,2025-01-21,north,Golf Course Road,28.43108,77.1048,hatchback,0,10,3.4,0,35,
U01831,2024-09-10,south,Sohna Road,28.41397,77.03891,sedan,0,7,4.14,0,24,
U01832,2025-08-21,north,Golf Course Road,28.45653,77.10409,sedan,1,29,4.14,0,2,0
U01833,2024-06-20,west,Palam Vihar,28.52449,77.0492,suv,0,13,4.08,0,17,
U01834,2025-06-28,south,Sohna Road,28.42071,77.03146,sedan,0,4,4.25,0,411,
U01835,2025-09-07,south,Sohna Road,28.41131,77.03911,hatchback,0,3,3.67,0,61,
U01836,2025-04-28,north,Cyber Hub,28.48626,77.08135,sedan,1,25,4.44,0,7,0
U01837,2024-03-05,north,DLF Phase 3,28.49784,77.10909,sedan,1,31,3.45,2,26,0
U01838,2024-03-19,west,Sector 14,28.44679,77.03648,hatchback,0,7,3.0,0,32,
U01839,2024-03-23,east,Sector 56,28.40292,77.10322,suv,0,10,4.5,0,31,
U01840,2024-12-31,north,DLF Phase 3,28.48592,77.10293,suv,0,11,3.73,0,115,
U01841,2025-02-05,north,Golf Course Road,28.44834,77.11058,hatchback,0,12,4.25,0,47,
U01842,2024-11-21,south,Sohna Road,28.39728,77.04321,hatchback,0,9,3.44,0,53,
U01843,2024-12-23,west,Sector 14,28.45875,77.02438,hatchback,0,8,3.5,0,31,
U01844,2025-06-23,south,Sohna Road,28.41034,77.0452,sedan,1,35,3.83,0,3,0
U01845,2024-09-21,west,Palam Vihar,28.50098,77.01588,suv,1,33,3.61,0,23,0
U01846,2025-03-16,north,DLF Phase 3,28.49485,77.09965,suv,1,35,3.26,2,11,0
U01847,2024-02-13,north,DLF Phase 3,28.49615,77.10449,hatchback,0,12,2.83,4,17,
U01848,2025-11-22,west,Sector 14,28.46366,77.02941,hatchback,0,5,3.6,0,68,
U01849,2024-05-04,west,Palam Vihar,28.51105,77.04219,suv,0,11,3.73,0,22,
U01850,2025-09-04,north,DLF Phase 3,28.47338,77.10387,suv,0,7,4.29,0,46,
U01851,2024-07-21,south,Manesar,28.35405,76.94358,hatchback,0,13,2.92,2,26,
U01852,2024-04-03,north,Golf Course Road,28.44487,77.11465,suv,0,8,4.25,0,47,
U01853,2025-06-23,north,Cyber Hub,28.49936,77.08307,hatchback,0,10,4.0,0,94,
U01854,2024-09-21,north,Golf Course Road,28.44682,77.10962,hatchback,0,6,4.33,0,55,
U01855,2025-11-06,west,Palam Vihar,28.50346,77.04173,sedan,0,11,3.45,0,44,
U01856,2024-07-09,east,Sector 56,28.40178,77.1118,suv,0,4,3.5,0,73,
U01857,2025-03-12,west,Sector 14,28.47353,77.02851,hatchback,0,10,4.9,0,122,
U01858,2025-04-30,north,Udyog Vihar,28.49069,77.10621,sedan,0,7,3.71,0,12,
U01859,2024-06-06,north,Cyber Hub,28.48798,77.0858,suv,0,6,3.83,0,195,
U01860,2025-02-27,west,New Gurgaon,28.42264,76.96641,suv,0,12,3.67,0,6,
